prime_mover,rowid,CHP_fixed_adj,CHP_variable_adj,age_fixed_adj,age_obs_fixed_adj,age_obs_variable_adj,age_variable_adj,capacity_adj,duct_burners_fixed_adj,fluidized_bed_variable_adj,gas_age_fixed_adj,gas_age_variable_adj,gas_fixed_adj,gas_pollution_fixed_adj,gas_starts_adj,gen_adj,oil_age_fixed_adj,oil_fixed_adj,oil_starts_adj,oil_variable_adj,pollution_fixed_adj,pollution_variable_adj,pulverized_coal_fixed_adj,starts_adj,supercritical_fixed_adj,supercritical_variable_adj,real_opex
ST,14,0,0,2497.2609413603855,1717.123873117549,6509593.050015841,9467081.974954717,144.11293535298364,0,0,13.534499672843616,51309.102613445015,0.7810543320014269,2.713726767297771,7.810543320014268,546330.1611944591,0,0,0,0,500.71181242808916,1898191.612888719,144.11293535298364,1441.1293535298364,0,0,7263554.56884398
ST,15,0,0,2730.8492029962526,1626.4586805037418,2272601.527437762,3815733.005900485,149.00025910559108,0,0,246.41618181063012,344309.87880662055,13.444929473699949,45.28419818835506,134.4492947369995,208193.55603126224,0,0,0,0,501.85144344955927,701221.8451052684,149.00025910559108,1490.002591055911,0,0,7519007.302212989
ST,16,0,0,2910.6229167559345,1493.402186988494,1374924.963192529,2679712.231276395,150.59777713902469,0,0,796.2272142171189,733059.5085092083,41.19738351141107,135.94461655416285,453.17121862552176,138650.28790890978,0,0,0,0,496.9479933453365,457523.2361463003,150.59777713902469,1656.5755485292716,0,0,5645278.850982966
ST,17,0,0,2959.9242880047054,1297.940625749962,736435.0642522662,1679423.5344618205,145.59975846289117,0,0,967.3244357471078,548847.6274333377,47.583042840252375,154.74953762535742,285.49825704151425,82611.45799082931,0,0,0,0,473.5194295190355,268668.9241282172,145.59975846289117,873.5985507773471,0,0,5542604.29071829
ST,20,0,0,3613.376040628348,916.4660486819646,71826.75452733439,283193.33188438637,154.90015006066062,0,0,3613.376040628348,283193.33188438637,154.90015006066062,488.96845712543217,1239.201200485285,12140.084262428914,0,0,0,0,488.96845712543217,38322.224147929854,154.90015006066062,1239.201200485285,0,0,7854770.701887789
ST,21,0,0,3739.459289354398,755.3626277518166,69393.69927713455,343536.8707039165,153.7026182653766,0,0,3739.459289354398,343536.8707039165,153.7026182653766,475.06762137718795,922.2157095922596,14120.361371015819,0,0,0,0,475.06762137718795,43643.54078817863,153.7026182653766,922.2157095922596,0,0,8923824.407877933
ST,22,0,0,3956.3830535715842,611.5538181917196,122754.15014271544,794145.0530327128,156.2028196465214,0,0,3956.3830535715842,794145.0530327128,156.2028196465214,471.28429072693746,781.014098232607,31353.813524214554,0,0,0,0,471.28429072693746,94598.54695185836,156.2028196465214,781.014098232607,0,0,9463967.139896989
ST,23,0,0,4349.182600928715,481.67289199206624,71970.9280026813,649849.1259232219,165.19344957756076,0,0,4349.182600928715,649849.1259232219,165.19344957756076,489.5398471505101,1321.547596620486,24682.987279792815,0,0,0,0,489.5398471505101,73146.39806280255,165.19344957756076,1321.547596620486,0,0,9560782.40004176
ST,24,0,0,4447.968922765209,311.94320236767544,2846.405314876829,40586.626943847135,162.76750666399064,0,0,4447.968922765209,40586.626943847135,162.76750666399064,476.47255934141555,488.30251999197196,1485.2136303696598,0,0,0,0,476.47255934141555,4347.695397778952,162.76750666399064,488.30251999197196,0,0,7273540.031958899
ST,25,0,0,2998.302264017971,3417.639058972367,16483738.080854539,14461219.67665194,264.63698670546046,0,0,36.22060052673213,174696.88340741245,3.1969126979250917,0,166.23946029210478,1276380.1852940684,0,0,0,0,0,0,264.63698670546046,13761.123308683944,0,0,11887456.49993207
ST,26,0,0,3156.6833052285074,3050.6707608620072,10482676.735089518,10846955.714884881,256.0334318485405,0,0,71.52409927382726,245770.21587348433,5.801202979919482,0,75.41563873895328,879778.8781000567,0,0,0,0,0,0,256.0334318485405,3328.4346140310263,0,0,12904551.552746981
ST,27,0,0,3528.271527000593,2889.593475486726,8661004.020489383,10575319.379686467,264.71633231039044,0,0,69.6970080853431,208903.45730779963,5.229171341312291,0,78.43757011968437,793436.5985662772,0,0,0,0,0,0,264.71633231039044,3970.7449846558566,0,0,13358393.116929675
ST,28,0,0,3833.471546812821,2653.2031016386045,5258209.598405164,7597306.39174034,267.5545093521536,0,0,51.0627373700453,101197.89758808547,3.5638886258537896,0,39.202774884391694,530248.7730031712,0,0,0,0,0,0,267.5545093521536,2943.09960287369,0,0,10029496.06445047
ST,29,0,0,3965.4529176737633,2305.9428491442827,4145796.9999052775,7129388.664362717,258.67494645268715,0,0,219.66055254043263,394922.2158986303,14.328926063632741,0,71.6446303181637,465065.2193536249,0,0,0,0,0,0,258.67494645268715,1293.3747322634358,0,0,9847082.737265676
ST,31,0,0,357.26861009380775,5072.429735688031,21550073.864544034,1517845.5569005953,392.7718806360088,0,0,3.8923374519386043,16536.48526757373,4.27913524411361,15.111470356176476,72.74529914993138,1668680.194832459,0,0,0,0,1387.0467494887966,5892828.7748878645,392.7718806360088,6677.12197081215,0,0,17643258.047877118
ST,32,0,0,725.3959917608605,4527.778625588207,22153746.751353364,3549254.5958624943,380.0025604310875,0,0,6.31400023891686,30893.4631853334,3.307622711736582,11.49213815377085,29.76860440562924,1859295.956096465,0,0,0,0,1320.2962683031978,6460013.084439637,380.0025604310875,3420.0230438797876,0,0,19152821.550896898
ST,33,0,0,1142.6171820163815,4288.709139904379,13229801.880912906,3524743.332008933,392.8896446827375,0,0,35.67174731372165,110040.13895823364,12.26575299923992,41.31258485464831,147.18903599087903,1211985.236268733,0,0,0,0,1323.3012914473354,4082117.3326281505,392.8896446827375,4714.67573619285,0,0,19826409.19597246
ST,34,0,0,1551.6980827514096,3937.860632836414,11715442.647018116,4616422.8724539755,397.10204200538385,0,0,23.937259991889906,71215.21625811112,6.12589196858349,20.214439941086066,85.76248756016886,1181409.5601389748,0,0,0,0,1310.37168460818,3898458.0077040466,397.10204200538385,5559.428588075374,0,0,14885689.563303877
ST,35,0,0,1884.9119526401878,3422.4600301453934,14893805.097497845,8202728.739354896,383.92307309908017,0,0,27.72411394758929,120649.34170134774,5.646909401151948,18.36487468391404,62.11600341267143,1670750.0957804325,0,0,0,0,1248.594341586118,5433612.257155353,383.92307309908017,4223.153804089882,0,0,14614953.312625565
ST,38,0,0,3229.814800002815,2416.5731146499616,7114374.488556684,9508552.369718472,408.44670528731996,0,0,47.023650173575746,138437.29996233108,5.946673779550389,18.77167905825988,59.46673779550389,1202464.2674434655,0,0,0,0,1289.3309349545195,3795781.329908589,408.44670528731996,4084.4670528731995,0,0,20711763.11137884
ST,39,0,0,3610.9663509213296,1991.769384868768,3812913.6504982086,6912598.916076219,405.28900714390943,0,0,92.09987929646711,176310.01342149574,10.337141089286291,31.95027569828886,134.38283416072179,775858.8918353596,0,0,0,0,1252.676673742461,2398042.6776607074,405.28900714390943,5268.757092870823,0,0,23530685.26100798
ST,40,0,0,4081.3037992083487,1612.5687550881596,3914056.2816713513,9906214.989157012,411.88163482234285,0,0,73.1068788911034,177446.3492823079,7.377882724698762,22.26003496508339,66.40094452228885,999726.6132031196,0,0,0,0,1242.7006411918005,3016305.6524234014,411.88163482234285,3706.9347134010854,0,0,24954954.502785202
ST,41,0,0,4751.503411881384,1270.0937067093216,1703438.8567426018,6372675.8876037765,435.5884754700279,0,0,153.56135299277173,205955.1781101148,14.077556058146861,41.71790502941389,168.93067269776233,584207.551572991,0,0,0,0,1290.8375982668904,1731260.3873371982,435.5884754700279,5227.061705640335,0,0,25210240.724342644
ST,42,0,0,5110.623256154728,822.5438980785797,339734.8763082051,2110838.052343917,429.1916553902875,0,0,242.09974644644342,99994.3317376269,20.331608443604686,59.51712174746382,81.32643377441875,177268.8051022456,0,0,0,0,1256.3812684920276,518922.4986583124,429.1916553902875,1716.76662156115,0,0,19179151.60615159
ST,43,0,0,-707.596931870439,9911.153271019864,59948253.880057104,-4279945.971630967,767.4472614458354,0,0,-9.121508218273007,-55172.03452366644,9.893028342936697,34.93654582260557,286.8978219451642,4641954.574876162,-0,0,0,0,2710.186960606299,16392741.745999493,767.4472614458354,22255.970581929225,767.4472614458354,4641954.574876162,34473623.849803
ST,44,0,0,57.39633721076323,8846.945206499822,49024054.81302593,318053.4202269147,742.4969523607674,0,0,0.5331216494326378,2954.2157607797276,6.89662823757766,23.9619241397178,96.55279532608726,4114438.42381841,0,0,0,0,2579.7614477026573,14295371.30215171,742.4969523607674,10394.957333050745,742.4969523607674,4114438.42381841,37423199.50296624
ST,45,0,0,826.4947450489,8379.821078911506,26157418.150023535,2579884.2769384477,767.6773637001322,0,0,5.787763704613278,18066.370862749252,5.375878321179104,18.10662821318337,48.38290489061194,2396287.1781530213,0,0,0,0,2585.6330411039353,8070993.879437085,767.6773637001322,6909.09627330119,767.6773637001322,2396287.1781530213,38739340.03909605
ST,46,0,0,1610.733070650888,7694.2889947519525,36039101.521486245,7544475.220101089,775.9080771212454,0,0,19.020482610787884,89089.59674706716,9.162378520291279,30.23434811873647,137.4356778043692,3634257.821845072,0,0,0,0,2560.369543767482,11992455.441080349,775.9080771212454,11638.62115681868,775.9080771212454,3634257.821845072,29085538.58690636
ST,47,0,0,2308.9739880444754,6687.23426251842,26561333.33937988,9171119.98186675,750.1573447127927,0,0,26.270460394133515,104344.84992077624,8.534950551927217,27.757360032652787,93.88445607119937,2979584.4601377463,0,0,0,0,2439.6611757323017,9690202.433459405,750.1573447127927,8251.730791840719,750.1573447127927,2979584.4601377463,28556539.938070457
ST,50,0,0,4849.048362744371,4721.805481386895,20935700.133172385,21499873.90498107,798.0747117429725,0,0,60.49415730217095,268221.0315693092,9.956357111633379,31.428920976246317,99.56357111633379,3538530.529218517,0,0,0,0,2519.2574721132655,11169968.606780821,798.0747117429725,7980.747117429724,798.0747117429725,3538530.529218517,40469256.235461056
ST,51,0,0,5605.09130000046,3891.770351212495,14493682.00147759,20874410.245235868,791.9048026631552,0,0,84.41532585414282,314378.49065268546,11.926460852165857,36.862582124034596,131.19106937382443,2949201.8668744788,0,0,0,0,2447.6377514195033,9115461.608065719,791.9048026631552,8710.952829294707,791.9048026631552,2949201.8668744788,45977222.030921705
ST,52,0,0,6500.501899546622,3150.8403121464953,13550934.13105011,27956946.18986036,804.7863104975576,0,0,112.41860490568632,483482.8043518679,13.917841371547015,41.99194364149646,180.9319378301112,3461173.9100461905,0,0,0,0,2428.145320218213,10442813.3561866,804.7863104975576,10462.222036468249,804.7863104975576,3461173.9100461905,48760138.993799776
ST,53,0,0,7725.179136463815,2481.6693481602993,12875368.09355119,40079684.686571226,851.1077271507505,0,0,149.07156643864306,773411.3698920634,16.42369191097785,48.67052324597318,197.0843029317342,4415707.226450303,0,0,0,0,2522.2013810079848,13085655.915690238,851.1077271507505,10213.292725809006,851.1077271507505,4415707.226450303,49258949.426211245
ST,54,0,0,8449.766091462056,1607.1900589655281,6546946.163055692,34420424.25699332,838.6088129102274,0,0,477.2706255468265,1944178.9558318849,47.36738844536371,138.65949822818345,378.93910756290967,3416102.980080131,0,0,0,0,2454.8762560973787,10000026.192283694,838.6088129102274,6708.870503281819,838.6088129102274,3416102.980080131,37474646.48732319
ST,55,0,0,2595.650534253095,29600.02450152366,194572477.0912547,17062220.812920824,1859.8673575058517,0,0,11.046569186473484,72613.39698760837,7.915223244127479,25.17649534649631,435.3372784270113,12225631.731907926,0,0,0,0,5915.808111424674,38886908.292159885,1859.8673575058517,102292.70466282184,828.5216985376494,5446195.465143148,76033289.18267941
ST,56,0,0,4484.258648548525,27928.35854065866,181825112.24921978,29194369.978452772,1872.3995882847971,0,0,11.880772353739804,77348.71935567827,4.960809580162888,15.342209463099017,248.04047900814442,12190092.189615918,0,0,0,0,5790.737624148531,37700085.989076376,1872.3995882847971,93619.97941423986,834.1044757661083,5430363.5393737145,74568168.7276646
ST,57,0,0,5998.88586485821,24595.61731459433,139652517.74450138,34061333.12182603,1767.3714782914772,0,0,54.757706011648786,310911.14374683466,16.132530273426905,48.047969767977186,1742.3132695301058,10035034.842844605,0,0,0,0,5263.812304608523,29887627.20896932,1767.3714782914772,190876.11965547953,787.3172316464207,4470342.510891639,77695009.56083593
CC,58,0,0,-95.743548026958,3602.9183385369392,24277478.55789987,-645146.9935967571,520.9682989511548,189.938386169715,0,-95.743548026958,-645146.9935967571,520.9682989511548,4432.8393866087245,18754.858762241573,3510431.133520557,-0,0,0,0,4432.8393866087245,29869720.334185682,0,18754.858762241573,0,0,10161033.844085108
CC,59,0,0,441.7717199969302,3204.937442614787,25309613.665824797,3488701.9674515137,541.695234111546,197.49516193233802,0,441.7717199969302,3488701.9674515137,541.695234111546,4551.78040386668,7042.0380434500985,4277804.901176542,0,0,0,0,4551.78040386668,35945726.1105063,0,7042.0380434500985,0,0,11461132.937185718
CC,60,0,0,976.9674903953533,2641.5489934573657,21148342.87761008,7821639.317814392,537.5073926798343,195.968328448083,0,976.9674903953533,7821639.317814392,537.5073926798343,4422.3782904293375,7525.103497517681,4303304.866878596,0,0,0,0,4422.3782904293375,35405730.748188086,0,7525.103497517681,0,0,13234848.01605627
CC,61,0,0,1538.7361782428295,2138.6408508154586,16928181.17353695,12179700.389449878,546.2507487834589,199.15604438276273,0,1538.7361782428295,12179700.389449878,546.2507487834589,4387.159474032884,13656.268719586473,4323788.932611448,0,0,0,0,4387.159474032884,34726088.01300603,0,13656.268719586473,0,0,9670775.361150045
CC,62,0,0,2204.5979687648296,1684.4393623288847,13128729.293192033,17182909.981524926,577.6915277846246,210.61895073507415,0,2204.5979687648296,17182909.981524926,577.6915277846246,4557.099442101589,15019.979722400238,4502599.41252431,0,0,0,0,4557.099442101589,35518598.22059102,0,15019.979722400238,0,0,10275543.376926824
CC,63,0,0,2741.040675071664,1090.8843275483569,8600842.555334687,21611144.91125058,569.2078580529104,207.52591313397107,0,2741.040675071664,21611144.91125058,569.2078580529104,4435.4567804649005,10814.949303005298,4487796.776194277,0,0,0,0,4435.4567804649005,34970403.79661999,0,10814.949303005298,0,0,8556773.933376323
CC,64,0,0,-95.743548026958,3602.9183385369392,22810961.58972217,-606175.9360867256,520.9682989511548,189.938386169715,0,-95.743548026958,-606175.9360867256,520.9682989511548,5721.543235560684,19275.82706119273,3298378.3533832235,-0,0,0,0,5721.543235560684,36224496.565555826,0,19275.82706119273,0,0,10161033.844085108
CC,65,0,0,441.7717199969302,3204.937442614787,25823810.381146364,3559579.346936042,541.695234111546,197.49516193233802,0,441.7717199969302,3559579.346936042,541.695234111546,5875.062484369649,6500.342809338552,4364713.90176479,0,0,0,0,5875.062484369649,47338365.347302616,0,6500.342809338552,0,0,11461132.937185718
CC,66,0,0,976.9674903953533,2641.5489934573657,21079042.920265846,7796008.975322622,537.5073926798343,195.968328448083,0,976.9674903953533,7796008.975322622,537.5073926798343,5708.040915972356,8600.118282877349,4289203.580293648,0,0,0,0,5708.040915972356,45549047.076705985,0,8600.118282877349,0,0,13234848.01605627
CC,67,0,0,1538.7361782428295,2138.6408508154586,16142308.553086009,11614270.886821013,546.2507487834589,199.15604438276273,0,1538.7361782428295,11614270.886821013,546.2507487834589,5662.583374396109,16387.522463503767,4123061.6776326327,0,0,0,0,5662.583374396109,42740775.2929734,0,16387.522463503767,0,0,9670775.361150045
CC,68,0,0,2204.5979687648296,1684.4393623288847,12944142.55089245,16941322.44430901,577.6915277846246,210.61895073507415,0,2204.5979687648296,16941322.44430901,577.6915277846246,5881.927859940117,10976.139027907866,4439293.959355368,0,0,0,0,5881.927859940117,45199913.03686067,0,10976.139027907866,0,0,10275543.376926824
CC,69,0,0,2741.040675071664,1090.8843275483569,8282854.052631121,20812142.305654004,569.2078580529104,207.52591313397107,0,2741.040675071664,20812142.305654004,569.2078580529104,5724.921551535281,13660.988593269849,4321874.918176453,0,0,0,0,5724.921551535281,43468118.916601874,0,13660.988593269849,0,0,8556773.933376323
CC,70,0,0,-8687.728687081097,15056.611548270379,62598610.57829003,-36119663.653998025,946.0566605893266,410.05942077725445,0,-8687.728687081097,-36119663.653998025,946.0566605893266,10579.9253102377,634804.0192554381,3933277.569881375,-0,0,0,0,10579.9253102377,43986565.12587285,0,634804.0192554381,0,0,7862687.41252637
CC,71,0,0,-7794.489166707366,14206.287082832358,71306618.15062697,-39123428.9050274,952.4314164839424,412.82249916213067,0,-7794.489166707366,-39123428.9050274,952.4314164839424,10356.247261698367,735277.0535256035,4780606.145285701,-0,0,0,0,10356.247261698367,51981841.8885683,0,735277.0535256035,0,0,7658925.702240917
CC,72,0,0,-6458.883003593435,12511.025309343826,65539715.18463196,-33835224.69179432,899.0068845638073,389.66613493250844,0,-6458.883003593435,-33835224.69179432,899.0068845638073,9413.885640123752,768650.8863020552,4709498.518824872,-0,0,0,0,9413.885640123752,49315173.48730923,0,768650.8863020552,0,0,9648385.655430598
CC,73,0,0,-6440.919611928435,13454.440824807389,79366211.00093216,-37994249.751191154,1041.813549133114,379.8319103301902,0,-6440.919611928435,-37994249.751191154,1041.813549133114,11217.072470279889,627171.7565781347,6145539.234278243,-0,0,0,0,11217.072470279889,66168230.40668625,0,627171.7565781347,0,0,13658720.263600048
CC,74,0,0,-5224.266812987415,12009.772980628813,84657313.69396266,-36826041.18507471,1007.9433780272689,367.48327865319925,0,-5224.266812987415,-36826041.18507471,1007.9433780272689,10677.260106233132,384026.4270283894,7105028.45283085,-0,0,0,0,10677.260106233132,75264383.40369728,0,384026.4270283894,0,0,11284030.065033482
CC,75,0,0,-4360.02554502511,11375.649608644067,82812753.17891984,-31740228.62303927,1042.1259141101693,379.94579461020743,0,-4360.02554502511,-31740228.62303927,1042.1259141101693,10701.56178344415,190709.04228216098,7586495.63546538,-0,0,0,0,10701.56178344415,77905510.9018039,0,190709.04228216098,0,0,10032318.966659993
CC,76,0,0,-3354.19369755103,10445.036328068447,81879427.93312052,-26293777.494514894,1053.299149317228,384.01941342309095,0,-3354.19369755103,-26293777.494514894,1053.299149317228,10596.999816098425,114809.60727557786,8256891.51092553,-0,0,0,0,10596.999816098425,83070681.18258789,0,114809.60727557786,0,0,13534651.087693285
CC,77,0,0,-2222.441718751425,9077.954422293009,70082121.81615135,-17157326.8621338,1018.3423994909464,371.27462902620977,0,-2222.441718751425,-17157326.8621338,1018.3423994909464,10097.40531147542,85540.7615572395,7861638.511470909,-0,0,0,0,10097.40531147542,77952317.90634269,0,85540.7615572395,0,0,12963938.534612356
CC,78,0,0,-1185.3793417416916,7930.405773721248,60825412.43029223,-9091739.994781388,1001.9303731759551,365.2910139035234,0,-1185.3793417416916,-9091739.994781388,1001.9303731759551,9776.084905660058,122235.50552746652,7684704.908393025,-0,0,0,0,9776.084905660058,74981585.21859625,0,122235.50552746652,0,0,13264131.285012683
ST,79,74.45034631516455,0,2332.3157271346477,217.0831453132108,0,0,74.45034631516455,0,0,0,0,0,0,0,0,0,0,0,0,548.0208712428962,0,74.45034631516455,0,0,0,4797349.899893217
ST,80,73.35700822870905,0,2371.3713801313097,140.58837990443894,0,0,73.35700822870905,0,0,0,0,0,0,0,0,0,0,0,0,533.3925493777713,0,73.35700822870905,0,0,0,3916867
ST,81,0,0,-2303.7851166682635,10956.696751427124,66215452.23276004,-13922642.636561206,787.3172316464207,0,0,-0,-0,0,0,0,4758055.071417589,-3.4368670244572535,1.1745473185215463,38.76006151121103,7098.232581325186,0,0,787.3172316464207,25981.468644331886,787.3172316464207,4758055.071417589,38981870.33552048
ST,82,0,0,-1476.6200603828956,9911.153271019864,52931426.25195394,-7886025.338428687,767.4472614458354,0,0,-0,-0,0,0,0,4098622.7344766115,-1.5334641919459944,0.7969909973517763,32.676630891422825,4256.403775244595,0,0,767.4472614458354,31465.33771927925,767.4472614458354,4098622.7344766115,44072741.62787356
ST,83,0,0,-686.6252495490997,8846.945206499822,56961586.09315172,-4420877.755316933,742.4969523607674,0,0,-0,-0,0,0,0,4780611.057105621,-0.5479012666205121,0.5924847956399594,2.962423978199797,3814.7488096720394,0,0,742.4969523607674,3712.484761803837,742.4969523607674,4780611.057105621,45950381.87195889
ST,84,0,0,57.241041792917905,8379.821078911506,38125583.15021832,260428.9611830816,767.6773637001322,0,0,0,0,0,0,0,3492693.5654921597,0.15912610002334596,2.134089477332322,36.27952111464947,9709.444277133429,0,0,767.6773637001322,13050.515182902247,767.6773637001322,3492693.5654921597,50869726.32681636
ST,85,0,0,833.2317531248733,7694.2889947519525,23166247.79349412,2508724.7535755727,775.9080771212454,0,0,0,0,0,0,0,2336132.5252826414,2.224456158003761,2.0714206986523065,28.99988978113229,6236.709489633492,0,0,775.9080771212454,10862.713079697434,775.9080771212454,2336132.5252826414,42169646.84266225
ST,86,0,0,1557.276279174164,6687.23426251842,24257331.890649028,5648877.557810643,750.1573447127927,0,0,0,0,0,0,0,2721127.295165712,2.3416807359586653,1.1280137163480104,14.664178312524136,4091.766793339962,0,0,750.1573447127927,9752.045481266305,750.1573447127927,2721127.295165712,40736504.94190437
ST,89,0,0,4049.334893893094,4721.805481386895,26745394.5125953,22936366.11624643,798.0747117429725,0,0,0,0,0,0,0,4520479.104916906,7.453079525966005,1.4689114262328051,29.3782285246561,8320.252868001688,0,0,798.0747117429725,15961.494234859449,798.0747117429725,4520479.104916906,57035767.50971656
ST,90,0,0,4811.56040944683,3891.770351212495,18830978.157057278,23281535.34121716,791.9048026631552,0,0,0,0,0,0,0,3831763.1041031587,11.187466731766907,1.8412755697977459,42.34933810534816,8909.318101254881,0,0,791.9048026631552,18213.81046125257,791.9048026631552,3831763.1041031587,58196713.0515247
ST,92,0,0,2317.754875359719,1736.2919547773713,7576928.064606959,10114348.51936776,124.76502783443534,0,0,0,0,0,0,0,544456.6153054676,7.796434221798789,0.41968300575405,7.973977109326949,1831.4362027578452,0,0,124.76502783443534,2370.5355288542714,0,0,6177400.85185099
ST,93,0,0,2381.126372544134,1570.606185189507,1438826.0438273663,2181340.345382191,121.61626227273,0,0,0,0,0,0,0,111412.17140299885,27.46013594702667,1.4025291281832282,42.07587384549685,1284.8513242121426,0,0,121.61626227273,3648.4878681819,0,0,6984143.893869417
ST,94,0,0,2421.2959840590206,1401.9626658373195,2924034.277182254,5050029.237664345,117.66242272451309,0,0,0,0,0,0,0,245405.22052868066,21.36666137079298,1.038308888699865,12.459706664398382,2165.571776512425,0,0,117.66242272451309,1411.9490726941572,0,0,7281690.839242979
ST,95,0,0,2624.9792201254336,1327.938178072944,2807654.3781469134,5549983.065194324,121.65272624558384,0,0,0,0,0,0,0,257209.87249013293,14.459782602102162,0.6701279617673064,5.361023694138451,1416.8488690527688,0,0,121.65272624558384,973.2218099646707,0,0,8061252.270349955
ST,96,0,0,2775.9960179764835,1219.3028959736234,601886.9271452518,1370320.4663457677,122.9570355478647,0,0,0,0,0,0,0,60695.527371563556,15.070641593278342,0.6675230807660154,2.6700923230640616,329.51075340468975,0,0,122.9570355478647,491.8281421914588,0,0,6682563.20402229
ST,97,0,0,2802.9870906337937,1059.7163828788066,249041.82770758256,658724.3901956666,118.8763540683305,0,0,0,0,0,0,0,27936.894216890214,58.26917907454756,2.4712306332351393,4.9424612664702785,580.7589686553235,0,0,118.8763540683305,237.752708136661,0,0,6455455.270966083
ST,99,0,0,2161.6491458036967,1736.2919547773713,8894273.60620001,11073194.741521351,124.76502783443534,0,0,0,0,0,0,0,639117.3391037878,4.374048454471669,0.2524592292096625,2.777051521306288,1293.2395688540826,0,0,124.76502783443534,1372.4153061787888,0,0,6177400.85185099
ST,100,0,0,2228.9603715622375,1570.606185189507,1310853.0518581255,1860325.9894717883,121.61626227273,0,0,0,0,0,0,0,101502.87835301681,25.243676911182682,1.377342401922882,30.301532842303406,1149.552006123268,0,0,121.61626227273,2675.55777000006,0,0,6984143.893869417
ST,101,0,0,2274.077018459836,1401.9626658373195,2991182.681025198,4851897.956121314,117.66242272451309,0,0,0,0,0,0,0,251040.77992749395,18.20794240040019,0.9420923734194586,13.18929322787242,2010.0181409718075,0,0,117.66242272451309,1647.2739181431832,0,0,7281690.839242979
ST,102,0,0,2472.7675955005698,1327.938178072944,3133009.855280209,5834010.479134875,121.65272624558384,0,0,0,0,0,0,0,287015.7636421109,10.556746952329474,0.5193601895190086,4.154881516152069,1225.3285725729552,0,0,121.65272624558384,973.2218099646707,0,0,8061252.270349955
ST,103,0,0,2622.1524444094084,1219.3028959736234,1054462.8988611572,2267658.4111448117,122.9570355478647,0,0,0,0,0,0,0,106334.22799807778,12.27749737204173,0.5757120201121493,2.302848080448597,497.88036068914755,0,0,122.9570355478647,491.8281421914588,0,0,6682563.20402229
ST,104,0,0,2654.249256796074,1059.7163828788066,263030.0839615828,658805.89953084,118.8763540683305,0,0,0,0,0,0,0,29506.062090592175,21.835949137316607,0.9779707065639535,2.9339121196918603,242.74015313482573,0,0,118.8763540683305,356.6290622049915,0,0,6455455.270966083
ST,106,0,0,2525.1388564131043,2604.437932166057,16501732.628539776,15999293.261640662,187.14754175165302,0,0,0,0,0,0,0,1185767.8226586962,1.1649903385942524,0.08634181739298066,1.1224436261087485,547.0622154916182,0,0,187.14754175165302,2432.918042771489,0,0,9266101.277776485
ST,107,0,0,2644.2094806212936,2355.90927778426,7921923.995654686,8891355.338509627,182.424393409095,0,0,0,0,0,0,0,613415.887091981,8.137991048621563,0.5614411760843598,21.334764691205677,1887.8886241130426,0,0,182.424393409095,6932.12694954561,0,0,10476215.840804124
ST,108,0,0,2734.616998678179,2102.9439987559795,8990820.223118711,11691442.96222075,176.49363408676965,0,0,0,0,0,0,0,754571.9408304478,2.690751234121302,0.17366251433494334,0.6946500573397734,742.4679148868904,0,0,176.49363408676965,705.9745363470786,0,0,10922536.258864468
ST,109,0,0,3009.7106674035545,1991.907267109416,6101705.952158385,9219490.182502605,182.47908936837575,0,0,0,0,0,0,0,558978.7055494983,13.98316477761661,0.8478008211030776,5.934605747721543,2597.0241696423604,0,0,182.47908936837575,1277.3536255786303,0,0,12091878.405524932
ST,110,0,0,3226.2888318419955,1828.954343960435,3389427.944650646,5978975.670043356,184.43555332179704,0,0,0,0,0,0,0,341796.9510722387,5.92382886183594,0.3386444025510765,1.693222012755382,627.5776129111351,0,0,184.43555332179704,922.1777666089852,0,0,10023844.806033434
ST,111,0,0,3297.8958741236274,1589.57457431821,4367769.432328604,9061826.367081938,178.31453110249575,0,0,0,0,0,0,0,489965.5359821937,10.608792580464929,0.5736087331901994,5.736087331901995,1576.1391327107026,0,0,178.31453110249575,1783.1453110249574,0,0,9683182.906449124
ST,114,0,0,4077.2780010476886,1122.3865717039082,4328826.515809349,15725267.539923396,189.70462531922837,0,0,0,0,0,0,0,731653.8106892016,13.50161637371021,0.6281933865486983,5.653740478938285,2422.8196036057475,0,0,189.70462531922837,1707.3416278730554,0,0,13557563.90475641
ST,115,0,0,4234.38114423372,925.0848641637206,1555844.7279451122,7121551.583618041,188.23802040991583,0,0,0,0,0,0,0,316586.2322462129,35.728757888011764,1.588310175077919,19.059722100935026,2671.2835848530476,0,0,188.23802040991583,2258.85624491899,0,0,13833523.956846958
ST,117,0,0,2168.240796550596,2644.719905516892,17092710.84860344,14013246.887988161,190.04209039741193,0,0,0,0,0,0,0,1228233.8456526473,1.4004715306818105,0.12274860691499027,1.3502346760648931,793.3189600494776,0,0,190.04209039741193,2090.4629943715313,0,0,9409416.97753943
ST,118,0,0,2299.1459498339623,2392.347341280657,7257783.746610191,6975034.025308781,185.24589069382233,0,0,0,0,0,0,0,561989.7208923834,3.3301144049774214,0.2683126789349413,9.659256441657886,813.993589718878,0,0,185.24589069382233,6668.852064977604,0,0,10638247.979141895
ST,119,0,0,2403.499652211965,2135.4695326034057,11051245.498145178,12438325.298380151,179.22340229397835,0,0,0,0,0,0,0,927497.1089608285,2.98332804080614,0.2224598622846613,0.8898394491386452,1151.2496498108262,0,0,179.22340229397835,716.8936091759134,0,0,11091471.486334905
